InvoiceID,Branch,City,Category,Unit_Price,Quantity,Date,Time,Payment_Method,Rating,Profit_Margin,Total_Revenue,Profit,profit_per_unit,Year,Month,DayOfWeek,Day
8275,WALM030,Richardson,Home and lifestyle,25.0,1.0,2020-11-14,11:05:00,Credit card,5.0,0.48,25.0,12.0,12.0,2020,11,5,14
8276,WALM087,Waxahachie,Fashion accessories,48.0,2.0,2020-11-22,07:38:00,Credit card,3.0,0.33,96.0,31.68,15.84,2020,11,6,22
8277,WALM069,Rockwall,Home and lifestyle,34.0,2.0,2021-12-30,10:22:00,Credit card,5.0,0.33,68.0,22.44,11.22,2021,12,3,30
8278,WALM055,Waxahachie,Fashion accessories,59.0,1.0,2022-12-11,06:45:00,Credit card,4.0,0.33,59.0,19.470000000000002,19.470000000000002,2022,12,6,11
8279,WALM055,Waxahachie,Home and lifestyle,56.0,3.0,2021-11-27,06:03:00,Credit card,5.0,0.33,168.0,55.440000000000005,18.48,2021,11,5,27
8280,WALM046,Temple,Fashion accessories,22.0,1.0,2020-12-01,16:41:00,Credit card,4.0,0.48,22.0,10.559999999999999,10.559999999999999,2020,12,1,1
8281,WALM056,Rowlett,Home and lifestyle,39.0,3.0,2023-12-01,14:41:00,Credit card,7.0,0.33,117.0,38.61,12.87,2023,12,4,1
8282,WALM065,Texas City,Fashion accessories,38.0,2.0,2023-12-30,06:44:00,Credit card,4.0,0.33,76.0,25.080000000000002,12.540000000000001,2023,12,5,30
8283,WALM086,Rosenberg,Home and lifestyle,22.0,1.0,2020-11-17,14:57:00,Credit card,4.0,0.33,22.0,7.260000000000001,7.260000000000001,2020,11,1,17
8284,WALM029,Round Rock,Fashion accessories,75.0,3.0,2021-12-13,08:23:00,Credit card,3.0,0.48,225.0,108.0,36.0,2021,12,0,13
8285,WALM075,San Marcos,Home and lifestyle,19.0,3.0,2022-12-05,15:53:00,Credit card,3.0,0.33,57.0,18.810000000000002,6.2700000000000005,2022,12,0,5
8286,WALM054,Sherman,Fashion accessories,38.0,3.0,2022-12-20,12:51:00,Credit card,3.0,0.21,114.0,23.939999999999998,7.9799999999999995,2022,12,1,20
8287,WALM054,Sherman,Home and lifestyle,39.0,3.0,2020-11-13,13:42:00,Credit card,4.0,0.21,117.0,24.57,8.19,2020,11,4,13
8288,WALM003,San Antonio,Fashion accessories,66.0,3.0,2022-12-08,12:42:00,Credit card,6.0,0.48,198.0,95.03999999999999,31.679999999999996,2022,12,3,8
8289,WALM065,Texas City,Home and lifestyle,81.0,1.0,2022-12-22,15:53:00,Credit card,6.0,0.33,81.0,26.73,26.73,2022,12,3,22
8290,WALM055,Waxahachie,Fashion accessories,41.0,1.0,2023-11-16,12:39:00,Credit card,5.0,0.33,41.0,13.530000000000001,13.530000000000001,2023,11,3,16
8291,WALM029,Round Rock,Home and lifestyle,56.0,3.0,2021-12-04,12:31:00,Credit card,5.0,0.48,168.0,80.64,26.88,2021,12,5,4
8292,WALM087,Waxahachie,Fashion accessories,35.0,1.0,2023-11-18,07:26:00,Credit card,7.0,0.33,35.0,11.55,11.55,2023,11,5,18
8293,WALM038,Sugar Land,Home and lifestyle,16.0,1.0,2023-12-01,12:19:00,Credit card,7.0,0.48,16.0,7.68,7.68,2023,12,4,1
8294,WALM046,Temple,Fashion accessories,34.0,3.0,2020-11-17,09:15:00,Credit card,5.0,0.48,102.0,48.96,16.32,2020,11,1,17
8295,WALM087,Waxahachie,Home and lifestyle,46.0,3.0,2021-12-29,08:05:00,Credit card,3.0,0.33,138.0,45.54,15.18,2021,12,2,29
8296,WALM038,Sugar Land,Fashion accessories,79.0,2.0,2023-12-08,14:25:00,Credit card,7.0,0.48,158.0,75.84,37.92,2023,12,4,8
8297,WALM074,Weslaco,Home and lifestyle,57.0,1.0,2023-12-07,06:41:00,Credit card,6.0,0.33,57.0,18.810000000000002,18.810000000000002,2023,12,3,7
8298,WALM073,Seguin,Fashion accessories,33.0,2.0,2022-12-25,12:02:00,Credit card,3.0,0.33,66.0,21.78,10.89,2022,12,6,25
8299,WALM086,Rosenberg,Home and lifestyle,64.0,2.0,2021-12-13,15:28:00,Credit card,6.0,0.33,128.0,42.24,21.12,2021,12,0,13
8300,WALM050,Victoria,Fashion accessories,38.0,1.0,2022-12-03,13:11:00,Ewallet,7.0,0.48,38.0,18.24,18.24,2022,12,5,3
8301,WALM074,Weslaco,Home and lifestyle,41.0,1.0,2022-12-10,12:30:00,Credit card,7.0,0.33,41.0,13.530000000000001,13.530000000000001,2022,12,5,10
8302,WALM035,San Angelo,Fashion accessories,57.0,3.0,2023-12-30,10:38:00,Credit card,3.0,0.48,171.0,82.08,27.36,2023,12,5,30
8303,WALM035,San Angelo,Home and lifestyle,66.0,2.0,2022-11-16,06:10:00,Credit card,4.0,0.48,132.0,63.36,31.68,2022,11,2,16
8304,WALM046,Temple,Fashion accessories,20.0,3.0,2020-11-15,16:32:00,Credit card,6.0,0.48,60.0,28.799999999999997,9.6,2020,11,6,15
8305,WALM046,Temple,Home and lifestyle,56.0,1.0,2020-11-02,12:22:00,Credit card,5.0,0.48,56.0,26.88,26.88,2020,11,0,2
8306,WALM069,Rockwall,Fashion accessories,32.0,1.0,2021-11-18,11:51:00,Credit card,4.0,0.33,32.0,10.56,10.56,2021,11,3,18
8307,WALM086,Rosenberg,Home and lifestyle,55.0,1.0,2020-12-22,08:38:00,Credit card,3.0,0.33,55.0,18.150000000000002,18.150000000000002,2020,12,1,22
8308,WALM050,Victoria,Fashion accessories,77.0,1.0,2020-12-27,15:34:00,Ewallet,5.0,0.48,77.0,36.96,36.96,2020,12,6,27
8309,WALM087,Waxahachie,Home and lifestyle,59.0,3.0,2021-11-25,07:05:00,Credit card,4.0,0.33,177.0,58.410000000000004,19.470000000000002,2021,11,3,25
8310,WALM069,Rockwall,Fashion accessories,17.0,1.0,2022-11-23,07:39:00,Credit card,6.0,0.33,17.0,5.61,5.61,2022,11,2,23
8311,WALM084,Schertz,Home and lifestyle,47.0,2.0,2020-12-03,15:07:00,Credit card,4.0,0.33,94.0,31.020000000000003,15.510000000000002,2020,12,3,3
8312,WALM003,San Antonio,Fashion accessories,26.0,2.0,2023-11-11,08:47:00,Credit card,6.0,0.48,52.0,24.96,12.48,2023,11,5,11
8313,WALM084,Schertz,Home and lifestyle,45.0,2.0,2021-12-22,11:37:00,Credit card,5.0,0.33,90.0,29.700000000000003,14.850000000000001,2021,12,2,22
8314,WALM089,Southlake,Fashion accessories,24.0,3.0,2022-12-24,16:03:00,Credit card,4.0,0.33,72.0,23.76,7.920000000000001,2022,12,5,24
8315,WALM054,Sherman,Home and lifestyle,37.0,1.0,2022-11-16,10:11:00,Credit card,3.0,0.21,37.0,7.77,7.77,2022,11,2,16
8316,WALM058,Port Arthur,Fashion accessories,51.0,1.0,2022-12-27,06:53:00,Credit card,4.0,0.33,51.0,16.830000000000002,16.830000000000002,2022,12,1,27
8317,WALM074,Weslaco,Home and lifestyle,44.0,3.0,2021-12-03,08:34:00,Credit card,7.0,0.33,132.0,43.56,14.520000000000001,2021,12,4,3
8318,WALM089,Southlake,Fashion accessories,58.0,1.0,2021-12-01,08:22:00,Credit card,6.0,0.33,58.0,19.14,19.14,2021,12,2,1
8319,WALM075,San Marcos,Home and lifestyle,78.0,3.0,2022-12-31,12:29:00,Credit card,4.0,0.33,234.0,77.22,25.74,2022,12,5,31
8320,WALM046,Temple,Fashion accessories,51.0,3.0,2020-12-23,08:50:00,Credit card,3.0,0.48,153.0,73.44,24.48,2020,12,2,23
8321,WALM009,Plano,Home and lifestyle,52.0,1.0,2021-11-16,15:17:00,Credit card,3.0,0.48,52.0,24.96,24.96,2021,11,1,16
8322,WALM086,Rosenberg,Fashion accessories,53.0,2.0,2021-11-25,07:03:00,Credit card,6.0,0.33,106.0,34.980000000000004,17.490000000000002,2021,11,3,25
8323,WALM089,Southlake,Home and lifestyle,80.0,3.0,2021-11-19,07:30:00,Credit card,6.0,0.33,240.0,79.2,26.400000000000002,2021,11,4,19
8324,WALM058,Port Arthur,Fashion accessories,34.0,2.0,2021-11-17,08:56:00,Credit card,4.0,0.33,68.0,22.44,11.22,2021,11,2,17
8325,WALM009,Plano,Home and lifestyle,83.0,3.0,2022-11-06,12:19:00,Credit card,6.0,0.48,249.0,119.52,39.839999999999996,2022,11,6,6
8326,WALM065,Texas City,Fashion accessories,65.0,1.0,2021-11-03,07:14:00,Credit card,7.0,0.33,65.0,21.45,21.45,2021,11,2,3
8327,WALM075,San Marcos,Home and lifestyle,70.0,2.0,2022-12-30,12:46:00,Credit card,6.0,0.33,140.0,46.2,23.1,2022,12,4,30
8328,WALM086,Rosenberg,Fashion accessories,42.0,2.0,2023-12-01,08:21:00,Credit card,3.0,0.33,84.0,27.720000000000002,13.860000000000001,2023,12,4,1
8329,WALM074,Weslaco,Home and lifestyle,49.0,1.0,2022-12-22,06:30:00,Credit card,3.0,0.33,49.0,16.17,16.17,2022,12,3,22
8330,WALM009,Plano,Fashion accessories,71.0,1.0,2020-12-19,16:01:00,Credit card,5.0,0.48,71.0,34.08,34.08,2020,12,5,19
8331,WALM050,Victoria,Home and lifestyle,82.0,2.0,2023-11-29,12:37:00,Ewallet,4.0,0.48,164.0,78.72,39.36,2023,11,2,29
8332,WALM089,Southlake,Fashion accessories,75.0,2.0,2021-12-03,11:12:00,Credit card,4.0,0.33,150.0,49.5,24.75,2021,12,4,3
8333,WALM074,Weslaco,Home and lifestyle,65.0,3.0,2021-12-04,06:56:00,Credit card,3.0,0.33,195.0,64.35000000000001,21.450000000000003,2021,12,5,4
8334,WALM055,Waxahachie,Fashion accessories,71.0,2.0,2023-11-04,14:49:00,Credit card,7.0,0.33,142.0,46.86,23.43,2023,11,5,4
8335,WALM029,Round Rock,Home and lifestyle,55.0,3.0,2020-12-15,14:17:00,Credit card,5.0,0.48,165.0,79.2,26.400000000000002,2020,12,1,15
8336,WALM087,Waxahachie,Fashion accessories,79.0,3.0,2023-12-12,07:50:00,Credit card,6.0,0.33,237.0,78.21000000000001,26.070000000000004,2023,12,1,12
8337,WALM058,Port Arthur,Home and lifestyle,28.0,3.0,2023-12-12,13:04:00,Credit card,6.0,0.33,84.0,27.720000000000002,9.24,2023,12,1,12
8338,WALM099,Weatherford,Fashion accessories,67.0,1.0,2020-11-23,09:09:00,Credit card,5.0,0.18,67.0,12.059999999999999,12.059999999999999,2020,11,0,23
8339,WALM030,Richardson,Home and lifestyle,55.0,2.0,2023-12-11,16:41:00,Credit card,6.0,0.48,110.0,52.8,26.4,2023,12,0,11
8340,WALM029,Round Rock,Fashion accessories,39.0,2.0,2022-12-10,09:31:00,Credit card,4.0,0.48,78.0,37.44,18.72,2022,12,5,10
8341,WALM058,Port Arthur,Home and lifestyle,62.0,2.0,2023-12-08,12:23:00,Credit card,4.0,0.33,124.0,40.92,20.46,2023,12,4,8
8342,WALM046,Temple,Fashion accessories,60.0,1.0,2021-12-15,16:23:00,Credit card,7.0,0.48,60.0,28.799999999999997,28.799999999999997,2021,12,2,15
8343,WALM003,San Antonio,Home and lifestyle,19.0,2.0,2022-12-09,06:03:00,Credit card,4.0,0.48,38.0,18.24,9.12,2022,12,4,9
8344,WALM003,San Antonio,Fashion accessories,19.0,1.0,2021-11-24,16:07:00,Credit card,6.0,0.48,19.0,9.12,9.12,2021,11,2,24
8345,WALM074,Weslaco,Home and lifestyle,70.0,2.0,2022-12-07,14:42:00,Credit card,6.0,0.33,140.0,46.2,23.1,2022,12,2,7
8346,WALM087,Waxahachie,Fashion accessories,65.0,1.0,2020-12-04,06:48:00,Credit card,7.0,0.33,65.0,21.45,21.45,2020,12,4,4
8347,WALM082,Weslaco,Home and lifestyle,27.0,2.0,2020-11-13,13:07:00,Credit card,4.0,0.33,54.0,17.82,8.91,2020,11,4,13
8348,WALM075,San Marcos,Fashion accessories,43.0,3.0,2020-11-25,15:19:00,Credit card,6.0,0.33,129.0,42.57,14.19,2020,11,2,25
8349,WALM032,Tyler,Home and lifestyle,83.0,1.0,2020-12-22,09:07:00,Credit card,7.0,0.48,83.0,39.839999999999996,39.839999999999996,2020,12,1,22
8350,WALM055,Waxahachie,Fashion accessories,49.0,2.0,2023-12-01,14:46:00,Credit card,4.0,0.33,98.0,32.34,16.17,2023,12,4,1
8351,WALM038,Sugar Land,Home and lifestyle,79.0,3.0,2021-11-19,09:22:00,Credit card,5.0,0.48,237.0,113.75999999999999,37.919999999999995,2021,11,4,19
8352,WALM038,Sugar Land,Fashion accessories,59.0,2.0,2022-12-02,11:31:00,Credit card,7.0,0.48,118.0,56.64,28.32,2022,12,4,2
8353,WALM058,Port Arthur,Home and lifestyle,35.0,2.0,2021-11-29,10:20:00,Credit card,6.0,0.33,70.0,23.1,11.55,2021,11,0,29
8354,WALM032,Tyler,Fashion accessories,85.0,3.0,2021-12-10,15:00:00,Credit card,3.0,0.48,255.0,122.39999999999999,40.8,2021,12,4,10
8355,WALM003,San Antonio,Home and lifestyle,48.0,3.0,2020-11-16,13:11:00,Credit card,5.0,0.48,144.0,69.12,23.040000000000003,2020,11,0,16
8356,WALM086,Rosenberg,Fashion accessories,25.0,2.0,2020-12-16,14:08:00,Credit card,4.0,0.33,50.0,16.5,8.25,2020,12,2,16
8357,WALM075,San Marcos,Home and lifestyle,54.0,2.0,2020-11-02,14:31:00,Credit card,6.0,0.33,108.0,35.64,17.82,2020,11,0,2
8358,WALM069,Rockwall,Fashion accessories,58.0,2.0,2022-12-06,06:09:00,Credit card,5.0,0.33,116.0,38.28,19.14,2022,12,1,6
8359,WALM082,Weslaco,Home and lifestyle,45.0,2.0,2020-12-01,08:48:00,Credit card,7.0,0.33,90.0,29.700000000000003,14.850000000000001,2020,12,1,1
8360,WALM086,Rosenberg,Fashion accessories,76.0,2.0,2022-12-06,15:40:00,Credit card,6.0,0.33,152.0,50.160000000000004,25.080000000000002,2022,12,1,6
8361,WALM056,Rowlett,Home and lifestyle,39.0,1.0,2022-12-24,13:32:00,Credit card,6.0,0.33,39.0,12.870000000000001,12.870000000000001,2022,12,5,24
8362,WALM030,Richardson,Fashion accessories,70.0,2.0,2022-12-23,14:04:00,Credit card,6.0,0.48,140.0,67.2,33.6,2022,12,4,23
8363,WALM025,Waco,Home and lifestyle,52.0,2.0,2020-12-30,13:10:00,Credit card,5.0,0.48,104.0,49.92,24.96,2020,12,2,30
8364,WALM056,Rowlett,Fashion accessories,68.0,1.0,2021-12-03,07:43:00,Credit card,5.0,0.33,68.0,22.44,22.44,2021,12,4,3
8365,WALM058,Port Arthur,Home and lifestyle,55.0,1.0,2020-12-26,12:45:00,Credit card,3.0,0.33,55.0,18.150000000000002,18.150000000000002,2020,12,5,26
8366,WALM086,Rosenberg,Fashion accessories,49.0,1.0,2020-12-25,08:36:00,Credit card,6.0,0.33,49.0,16.17,16.17,2020,12,4,25
8367,WALM029,Round Rock,Home and lifestyle,58.0,3.0,2021-12-17,10:19:00,Credit card,6.0,0.48,174.0,83.52,27.84,2021,12,4,17
8368,WALM009,Plano,Fashion accessories,45.0,3.0,2020-12-06,06:35:00,Credit card,5.0,0.48,135.0,64.8,21.599999999999998,2020,12,6,6
8369,WALM030,Richardson,Home and lifestyle,51.0,3.0,2022-12-15,06:18:00,Credit card,7.0,0.48,153.0,73.44,24.48,2022,12,3,15
8370,WALM025,Waco,Fashion accessories,67.0,1.0,2022-11-27,11:40:00,Credit card,6.0,0.48,67.0,32.16,32.16,2022,11,6,27
8371,WALM074,Weslaco,Home and lifestyle,26.0,1.0,2023-12-06,10:57:00,Credit card,3.0,0.33,26.0,8.58,8.58,2023,12,2,6
8372,WALM046,Temple,Fashion accessories,65.0,2.0,2020-11-09,13:01:00,Credit card,5.0,0.48,130.0,62.4,31.2,2020,11,0,9
8373,WALM038,Sugar Land,Home and lifestyle,76.0,3.0,2020-11-12,09:30:00,Credit card,7.0,0.48,228.0,109.44,36.48,2020,11,3,12
8374,WALM056,Rowlett,Fashion accessories,20.0,2.0,2020-12-13,10:16:00,Credit card,4.0,0.33,40.0,13.200000000000001,6.6000000000000005,2020,12,6,13
8375,WALM032,Tyler,Home and lifestyle,70.0,1.0,2023-11-14,09:23:00,Credit card,3.0,0.48,70.0,33.6,33.6,2023,11,1,14
8376,WALM073,Seguin,Fashion accessories,29.0,3.0,2021-12-18,07:15:00,Credit card,4.0,0.33,87.0,28.71,9.57,2021,12,5,18
8377,WALM055,Waxahachie,Home and lifestyle,33.0,2.0,2021-12-03,10:37:00,Credit card,6.0,0.33,66.0,21.78,10.89,2021,12,4,3
8378,WALM054,Sherman,Fashion accessories,59.0,3.0,2023-12-13,06:44:00,Credit card,3.0,0.21,177.0,37.17,12.39,2023,12,2,13
8379,WALM086,Rosenberg,Home and lifestyle,39.0,1.0,2020-11-22,07:43:00,Credit card,7.0,0.33,39.0,12.870000000000001,12.870000000000001,2020,11,6,22
8380,WALM087,Waxahachie,Fashion accessories,76.0,2.0,2020-12-16,09:12:00,Credit card,4.0,0.33,152.0,50.160000000000004,25.080000000000002,2020,12,2,16
8381,WALM082,Weslaco,Home and lifestyle,51.0,3.0,2023-11-07,11:50:00,Credit card,3.0,0.33,153.0,50.49,16.830000000000002,2023,11,1,7
8382,WALM046,Temple,Fashion accessories,49.0,1.0,2021-12-21,15:48:00,Credit card,3.0,0.48,49.0,23.52,23.52,2021,12,1,21
8383,WALM009,Plano,Home and lifestyle,25.0,3.0,2021-11-06,10:37:00,Credit card,3.0,0.48,75.0,36.0,12.0,2021,11,5,6
8384,WALM087,Waxahachie,Fashion accessories,35.0,2.0,2022-12-10,12:57:00,Credit card,6.0,0.33,70.0,23.1,11.55,2022,12,5,10
8385,WALM038,Sugar Land,Home and lifestyle,66.0,1.0,2023-11-30,11:22:00,Credit card,6.0,0.48,66.0,31.68,31.68,2023,11,3,30
8386,WALM058,Port Arthur,Fashion accessories,46.0,2.0,2022-11-20,14:16:00,Credit card,5.0,0.33,92.0,30.360000000000003,15.180000000000001,2022,11,6,20
8387,WALM032,Tyler,Home and lifestyle,17.0,3.0,2022-12-26,16:37:00,Credit card,6.0,0.48,51.0,24.48,8.16,2022,12,0,26
8388,WALM075,San Marcos,Fashion accessories,54.0,1.0,2020-12-05,10:29:00,Credit card,5.0,0.33,54.0,17.82,17.82,2020,12,5,5
8389,WALM038,Sugar Land,Home and lifestyle,23.0,1.0,2022-12-15,08:25:00,Credit card,5.0,0.48,23.0,11.04,11.04,2022,12,3,15
8390,WALM082,Weslaco,Fashion accessories,61.0,3.0,2021-11-08,16:07:00,Credit card,5.0,0.33,183.0,60.39,20.13,2021,11,0,8
8391,WALM087,Waxahachie,Home and lifestyle,71.0,3.0,2021-12-15,16:36:00,Credit card,4.0,0.33,213.0,70.29,23.430000000000003,2021,12,2,15
8392,WALM073,Seguin,Fashion accessories,51.0,3.0,2022-11-02,12:40:00,Credit card,3.0,0.33,153.0,50.49,16.830000000000002,2022,11,2,2
8393,WALM046,Temple,Home and lifestyle,84.0,3.0,2020-12-10,10:14:00,Credit card,6.0,0.48,252.0,120.96,40.32,2020,12,3,10
8394,WALM069,Rockwall,Fashion accessories,69.0,2.0,2023-11-02,15:20:00,Credit card,5.0,0.33,138.0,45.54,22.77,2023,11,3,2
8395,WALM058,Port Arthur,Home and lifestyle,60.0,1.0,2020-11-06,13:25:00,Credit card,6.0,0.33,60.0,19.8,19.8,2020,11,4,6
8396,WALM087,Waxahachie,Fashion accessories,22.0,2.0,2022-11-12,10:32:00,Credit card,5.0,0.33,44.0,14.520000000000001,7.260000000000001,2022,11,5,12
8397,WALM030,Richardson,Home and lifestyle,51.0,1.0,2023-12-24,06:34:00,Credit card,6.0,0.48,51.0,24.48,24.48,2023,12,6,24
8398,WALM030,Richardson,Fashion accessories,47.0,1.0,2023-12-05,15:35:00,Credit card,4.0,0.48,47.0,22.56,22.56,2023,12,1,5
8399,WALM056,Rowlett,Home and lifestyle,18.0,2.0,2021-12-26,16:42:00,Credit card,3.0,0.33,36.0,11.88,5.94,2021,12,6,26
8400,WALM009,Plano,Fashion accessories,54.0,2.0,2023-11-17,07:49:00,Credit card,7.0,0.48,108.0,51.839999999999996,25.919999999999998,2023,11,4,17
8401,WALM074,Weslaco,Home and lifestyle,62.0,2.0,2023-12-19,06:49:00,Credit card,6.0,0.33,124.0,40.92,20.46,2023,12,1,19
8402,WALM086,Rosenberg,Fashion accessories,21.0,1.0,2022-11-10,15:38:00,Credit card,7.0,0.33,21.0,6.930000000000001,6.930000000000001,2022,11,3,10
8403,WALM025,Waco,Home and lifestyle,18.0,1.0,2022-11-06,14:12:00,Credit card,4.0,0.48,18.0,8.64,8.64,2022,11,6,6
8404,WALM050,Victoria,Fashion accessories,20.0,2.0,2020-12-13,09:06:00,Ewallet,4.0,0.48,40.0,19.2,9.6,2020,12,6,13
8405,WALM035,San Angelo,Home and lifestyle,61.0,3.0,2023-11-07,16:35:00,Credit card,4.0,0.48,183.0,87.84,29.28,2023,11,1,7
8406,WALM038,Sugar Land,Fashion accessories,37.0,3.0,2023-11-26,08:10:00,Credit card,6.0,0.48,111.0,53.28,17.76,2023,11,6,26
8407,WALM058,Port Arthur,Home and lifestyle,49.0,1.0,2022-12-17,14:44:00,Credit card,6.0,0.33,49.0,16.17,16.17,2022,12,5,17
8408,WALM055,Waxahachie,Fashion accessories,73.0,2.0,2020-12-25,15:48:00,Credit card,3.0,0.33,146.0,48.18,24.09,2020,12,4,25
8409,WALM054,Sherman,Home and lifestyle,66.0,3.0,2022-11-15,07:21:00,Credit card,6.0,0.21,198.0,41.58,13.86,2022,11,1,15
8410,WALM089,Southlake,Fashion accessories,41.0,2.0,2020-12-29,07:37:00,Credit card,7.0,0.33,82.0,27.060000000000002,13.530000000000001,2020,12,1,29
8411,WALM073,Seguin,Home and lifestyle,28.0,2.0,2020-11-06,08:25:00,Credit card,5.0,0.33,56.0,18.48,9.24,2020,11,4,6
8412,WALM075,San Marcos,Fashion accessories,72.0,1.0,2022-12-12,12:56:00,Credit card,5.0,0.33,72.0,23.76,23.76,2022,12,0,12
8413,WALM030,Richardson,Home and lifestyle,50.0,2.0,2021-12-06,06:17:00,Credit card,4.0,0.48,100.0,48.0,24.0,2021,12,0,6
8414,WALM035,San Angelo,Fashion accessories,76.0,2.0,2023-11-25,11:19:00,Credit card,3.0,0.48,152.0,72.96,36.48,2023,11,5,25
8415,WALM038,Sugar Land,Home and lifestyle,18.0,1.0,2022-11-09,14:38:00,Credit card,4.0,0.48,18.0,8.64,8.64,2022,11,2,9
8416,WALM009,Plano,Fashion accessories,39.0,1.0,2020-11-23,16:45:00,Credit card,4.0,0.48,39.0,18.72,18.72,2020,11,0,23
8417,WALM009,Plano,Home and lifestyle,42.0,2.0,2021-11-16,06:37:00,Credit card,7.0,0.48,84.0,40.32,20.16,2021,11,1,16
8418,WALM087,Waxahachie,Fashion accessories,17.0,3.0,2023-11-14,06:53:00,Credit card,3.0,0.33,51.0,16.830000000000002,5.61,2023,11,1,14
8419,WALM087,Waxahachie,Home and lifestyle,32.0,1.0,2022-11-06,09:03:00,Credit card,5.0,0.33,32.0,10.56,10.56,2022,11,6,6
8420,WALM082,Weslaco,Fashion accessories,38.0,2.0,2023-12-02,06:42:00,Credit card,5.0,0.33,76.0,25.080000000000002,12.540000000000001,2023,12,5,2
8421,WALM086,Rosenberg,Home and lifestyle,41.0,1.0,2021-11-30,10:21:00,Credit card,6.0,0.33,41.0,13.530000000000001,13.530000000000001,2021,11,1,30
8422,WALM009,Plano,Fashion accessories,29.0,1.0,2021-11-07,14:51:00,Credit card,3.0,0.48,29.0,13.92,13.92,2021,11,6,7
8423,WALM075,San Marcos,Home and lifestyle,35.0,3.0,2021-12-16,07:47:00,Credit card,4.0,0.33,105.0,34.65,11.549999999999999,2021,12,3,16
8424,WALM065,Texas City,Fashion accessories,18.0,1.0,2022-12-17,07:15:00,Credit card,7.0,0.33,18.0,5.94,5.94,2022,12,5,17
8425,WALM073,Seguin,Home and lifestyle,57.0,2.0,2022-12-11,12:26:00,Credit card,7.0,0.33,114.0,37.620000000000005,18.810000000000002,2022,12,6,11
8426,WALM056,Rowlett,Fashion accessories,70.0,2.0,2022-11-19,12:11:00,Credit card,4.0,0.33,140.0,46.2,23.1,2022,11,5,19
8427,WALM025,Waco,Home and lifestyle,52.0,1.0,2021-11-06,13:29:00,Credit card,5.0,0.48,52.0,24.96,24.96,2021,11,5,6
8428,WALM058,Port Arthur,Fashion accessories,27.0,3.0,2020-11-17,11:06:00,Credit card,7.0,0.33,81.0,26.73,8.91,2020,11,1,17
8429,WALM038,Sugar Land,Home and lifestyle,37.0,3.0,2021-12-27,06:19:00,Credit card,3.0,0.48,111.0,53.28,17.76,2021,12,0,27
8430,WALM055,Waxahachie,Fashion accessories,16.0,2.0,2022-12-01,12:24:00,Credit card,4.0,0.33,32.0,10.56,5.28,2022,12,3,1
8431,WALM054,Sherman,Home and lifestyle,35.0,1.0,2020-11-21,10:17:00,Credit card,3.0,0.21,35.0,7.35,7.35,2020,11,5,21
8432,WALM035,San Angelo,Fashion accessories,73.0,2.0,2023-11-16,11:14:00,Credit card,3.0,0.48,146.0,70.08,35.04,2023,11,3,16
8433,WALM025,Waco,Home and lifestyle,50.0,2.0,2021-12-26,16:31:00,Credit card,4.0,0.48,100.0,48.0,24.0,2021,12,6,26
8434,WALM030,Richardson,Fashion accessories,63.0,1.0,2020-11-13,16:33:00,Credit card,4.0,0.48,63.0,30.24,30.24,2020,11,4,13
8435,WALM089,Southlake,Home and lifestyle,61.0,3.0,2020-12-01,11:56:00,Credit card,6.0,0.33,183.0,60.39,20.13,2020,12,1,1
8436,WALM082,Weslaco,Fashion accessories,15.0,1.0,2020-11-26,16:12:00,Credit card,7.0,0.33,15.0,4.95,4.95,2020,11,3,26
8437,WALM082,Weslaco,Home and lifestyle,78.0,3.0,2023-12-02,06:09:00,Credit card,6.0,0.33,234.0,77.22,25.74,2023,12,5,2
8438,WALM075,San Marcos,Fashion accessories,64.0,2.0,2021-12-20,13:24:00,Credit card,7.0,0.33,128.0,42.24,21.12,2021,12,0,20
8439,WALM003,San Antonio,Home and lifestyle,19.0,3.0,2022-12-04,10:00:00,Credit card,7.0,0.48,57.0,27.36,9.12,2022,12,6,4
8440,WALM087,Waxahachie,Fashion accessories,28.0,1.0,2022-12-16,07:53:00,Credit card,3.0,0.33,28.0,9.24,9.24,2022,12,4,16
8441,WALM054,Sherman,Home and lifestyle,72.0,2.0,2021-12-05,15:04:00,Credit card,3.0,0.21,144.0,30.24,15.12,2021,12,6,5
8442,WALM074,Weslaco,Fashion accessories,50.0,2.0,2022-12-29,11:12:00,Credit card,5.0,0.33,100.0,33.0,16.5,2022,12,3,29
8443,WALM082,Weslaco,Home and lifestyle,18.0,1.0,2022-11-16,16:07:00,Credit card,4.0,0.33,18.0,5.94,5.94,2022,11,2,16
8444,WALM069,Rockwall,Fashion accessories,29.0,2.0,2022-11-18,09:17:00,Credit card,7.0,0.33,58.0,19.14,9.57,2022,11,4,18
8445,WALM029,Round Rock,Home and lifestyle,83.0,3.0,2022-11-30,08:34:00,Credit card,6.0,0.48,249.0,119.52,39.839999999999996,2022,11,2,30
8446,WALM038,Sugar Land,Fashion accessories,35.0,2.0,2021-11-14,15:02:00,Credit card,5.0,0.48,70.0,33.6,16.8,2021,11,6,14
8447,WALM056,Rowlett,Home and lifestyle,25.0,3.0,2021-11-03,14:13:00,Credit card,3.0,0.33,75.0,24.75,8.25,2021,11,2,3
8448,WALM069,Rockwall,Fashion accessories,26.0,1.0,2020-11-17,08:29:00,Credit card,6.0,0.33,26.0,8.58,8.58,2020,11,1,17
